,Tenure
6756,65.66308
4577,21.43457
4559,21.07565
6854,68.16632
9860,61.78348
3217,15.51348
6810,55.01782
8395,63.88028
2777,18.47356
6330,57.29968
9046,58.45672
3041,3.518534
7081,66.82276
5759,66.05097
3805,14.56715
2791,14.63647
1403,6.642819537
4247,2.011058
6499,66.38881
7955,70.33868
4322,13.61148
9507,48.31275
6560,52.36353
2387,14.76922
6127,43.51717
6129,56.86301
7519,51.73839
1818,3.024806192
8701,71.40033
9877,67.3665
6324,68.46135
678,6.999864982
5436,50.05258
9868,54.87071
6054,61.43691
1839,18.29765062
5602,60.40651
6223,57.87341
84,2.257358355
4734,4.864814
5692,42.67725
964,18.09905454
2625,8.03514
9223,65.67292
7993,71.805
1910,10.91916339
4259,14.86128
4862,7.761878
284,11.62258922
923,5.259033624
5542,71.08539
4199,4.61822
8030,69.59294
6792,51.01884
4003,33.19612
9248,67.61213
2591,8.909806
1151,9.716052195
3068,11.91973
9473,53.44438
9164,69.62503
7867,59.27052
36,3.312991809
8232,46.2718
2673,16.5852
3974,26.14972
6354,62.56252
3339,7.891654
7235,52.07056
6106,62.77848
3837,2.138612
5165,71.17531
2511,10.52249
4659,4.208515
9384,65.01223
9103,54.7709
6461,62.12094
8410,48.04306
1100,2.440923609
1077,8.853636698
2837,6.79324
6150,67.89181
3502,11.21716
3683,20.34377
7790,65.61344
5095,67.56096
4427,7.457111
2815,4.99913
9888,63.19406
2517,8.619877
8761,46.38454
5815,47.96511
9037,38.14529
6896,70.08722
2033,4.600655
2507,17.82124
9291,68.79305
4500,7.521969
3005,1.868309
4169,10.91791
4236,14.61254
5134,69.91306
9873,69.77542
239,16.59325254
611,6.396338897
6286,69.83346
3832,9.724026
9432,51.67412
3568,8.631838
142,3.303030246
8188,43.99275
4909,5.516053
5084,58.04694
6046,60.17035
1594,1.738486682
2292,3.197618
3864,16.22349
1984,6.12261616
1110,18.30915793
5115,56.61608
2607,6.663036
1959,10.99607752
3413,5.879094
3186,1.453865
9156,61.49796
7984,70.28492
1877,8.209710913
9240,60.59442
4085,6.971251
1058,5.837241927
6924,56.46995
9989,54.37898
1232,18.81607435
7264,54.23655
5693,65.4426
9091,62.23643
7779,45.6406
2905,13.09678
7622,67.76809
61,2.344875382
2547,1.740144
2557,10.69505
8176,45.72582
2432,5.802984
43,18.55959629
8206,68.69369
9654,66.969
6132,58.26304
5118,42.36211
4676,7.821554
154,18.91276578
7292,52.53762
8748,57.98413
2366,1.582585
9000,69.35043
456,10.5903229
9777,62.6698
7002,54.57985
7169,63.20516
3564,9.38783
2339,3.199682
6672,69.10048
6937,64.4649
1291,7.010189312
8057,44.79567
3150,10.16083
5074,57.84605
1631,8.284579203
2649,16.93329
6398,47.17599
2810,4.995373
9490,57.92283
3819,2.110607
2978,8.509962
7384,71.11595
8391,69.38376
5550,65.73734
3667,4.674127
5703,66.54232
8943,63.43387
6974,65.04127
9869,41.72903
1273,12.60420397
8729,71.12475
2195,2.201845
3643,11.6573
8101,58.2471
3261,1.916489
9737,63.56661
4743,11.51671
7423,53.82086
1613,21.20445421
5201,66.85703
2226,10.36313
7393,62.95177
8497,51.58987
1292,2.447985699
952,27.46106977
3192,6.735348
1344,9.62893496
5612,66.00869
7887,62.96952
5906,68.88054
6474,60.6238
9662,41.11114
7067,65.82346
2031,11.93639
3569,6.597395
6425,59.74092
653,28.38835566
6451,70.71967
732,21.05353987
7443,65.80384
4527,15.54856
6845,58.51393
2439,6.446079
2637,23.9038
8607,70.40991
590,4.985175451
6389,50.30252
2027,3.843142
674,3.525858481
7267,68.72245
4750,13.89557
7885,53.79471
1788,2.095488213
4077,1.426775
7297,54.64119
6844,65.20587
4988,6.487239
21,2.415991977
2093,3.744207
9231,59.21421
5078,64.08432
1168,6.133827574
7193,53.77192
1428,11.44470291
5818,67.90183
4958,10.70911
9350,68.86185
3638,3.613491
2992,2.080255
9399,61.27483
981,6.721823696
9029,57.07243
1850,7.399248624
4230,9.031197
5127,60.94251
9552,66.4489
2885,19.6274
1411,9.821119931
8628,59.33067
6458,69.21008
3856,21.42092
5617,55.31656
8148,69.60418
1595,8.659495781
7941,62.20392
1536,3.866527859
4671,3.063806
740,2.282601557
8824,70.42068
4143,1.887597
4205,4.073125
8416,58.34548
9106,67.97714
8921,54.11361
4220,1.923729
2798,6.853152
6575,66.83431
2881,4.646695
1088,18.73450543
1419,8.085917091
9521,71.23043
226,6.035737465
6279,66.67672
8377,52.56715
2164,7.890163
2399,15.07508
6901,43.55176
3626,7.565171
8591,70.14609
9844,66.60166
4942,6.214633
8108,62.58001
9998,71.0956
8386,59.35209
8781,61.46188
6935,64.11078
8588,70.90919
9015,64.1745
771,9.043575718
1385,10.55675189
3716,1.177776
8369,45.88967
59,7.233605493
8751,62.71718
2167,5.237873
9411,49.04173
5041,64.30623
1614,9.217596711
2715,25.68869
179,5.522376826
6744,52.0883
4554,3.246478
4584,5.933094
1657,6.526670837
3247,4.157726
918,10.34327947
5594,62.79035
9845,39.83562
725,9.820011726
4514,5.379951
424,7.484425045
8826,60.31971
4813,29.58658
5889,64.07956
741,15.70393958
6088,69.93388
2140,8.394454
3126,4.606587
5741,64.47076
5986,50.69944
2688,15.51392
4972,8.802664
1096,16.99923183
8062,58.94262
1319,7.771315315
3965,11.5365
292,9.640061615
8283,61.85982
5580,41.09169
6985,61.78097
5620,65.90305
7703,59.93377
7871,50.97055
6725,64.64603
3893,3.657847
7830,70.2187
8184,67.63205
9744,57.1358
5783,66.63219
7294,69.81825
3721,7.735821
9970,61.51366
2233,8.492867
2719,6.472433
4576,14.31807
1467,2.698284625
6577,61.32236
668,16.53708435
3607,6.391286
5173,59.29981
8783,40.53237
2990,9.25677
2446,2.077466
110,5.197446331
6888,60.4093
3073,9.858242
6760,71.21301
8742,60.21411
8904,71.12681
6437,64.25103
2006,5.982479
8923,58.36296
5778,70.23949
8556,66.74968
5779,56.32645
7488,49.54115
7290,57.10479
8725,54.07581
8487,53.24575
1553,1.45460211
618,2.981008475
3325,10.13511
3342,18.16755
6662,59.63287
8717,50.72837
1597,6.605815722
4447,1.193519
6863,64.89046
1030,4.969645421
8233,51.22665
3101,10.31129
9806,65.54203
9263,50.97885
4154,3.988032
9783,57.01956
2665,2.82818
8834,71.59439
2172,3.523461
6622,65.62722
8249,69.68937
8486,46.03183
474,9.493585403
1350,10.55505829
4162,11.25684
9405,60.54294
6770,70.53596
7162,69.35044
2893,12.47148
131,2.730250735
7894,52.21545
5257,54.11264
281,1.586331702
8094,67.21909
6338,67.33827
8555,65.11394
545,1.597765127
516,1.557206083
6049,67.57419
8707,57.65949
124,7.992791229
633,14.28414317
9292,69.71137
9200,52.30521
5670,58.42233
88,3.76663012
6580,52.29776
9519,63.72204
523,1.939549257
9213,51.8548
2520,12.52502
7784,36.88048
4311,3.260154
6759,65.54138
3731,19.91179
3475,19.6617
4338,3.922369
5732,63.01903
2264,4.719731
6206,56.73689
6447,49.95803
7336,58.77685
1406,9.331730104
4346,19.78766
861,11.09808176
2549,2.476217
5896,56.28159
4233,3.761516
3689,7.490867
7468,50.11484
2477,6.453124
9563,53.94013
1646,19.28013343
1341,8.637184433
9725,53.42526
5541,52.41441
1671,4.304076015
1430,10.27733324
8930,57.68543
8654,45.39565
8899,68.54375
1013,6.745272795
3724,16.22394
9606,71.53575
7318,69.348
7472,46.91449
1130,1.845003373
6875,57.5331
6157,60.16638
7018,61.19612
3139,2.518069
6133,64.7292
3930,6.247141
9797,45.44227
8287,71.50838
7575,62.5016
1113,5.901029789
5392,62.27986
3280,2.71724
3855,10.45843
584,14.08939653
6199,68.6808
2479,4.355677
9188,48.82939
4420,3.059231
4449,3.033312
3305,14.24378
2747,15.80736
2999,3.000251
319,3.999030359
5470,60.25968
3314,6.908158
7542,49.61348
2570,12.50419
9944,59.85298
4099,14.87149
8462,65.05265
9455,57.37458
352,10.9750814
6923,68.1253
3356,4.767276
6628,66.91238
2904,5.669803
6999,67.44839
4268,7.244015
7253,59.21096
3869,18.4468
3806,3.263347
1589,2.840343779
8988,61.36037
6327,70.68154
5540,60.83302
1314,11.03162791
9146,57.86469
5339,38.85837
7444,71.20051
9559,56.10936
8790,57.00347
9299,70.50182
9675,68.4414
6553,50.02343
6897,70.43382
667,2.216583602
8977,46.15653
575,3.605888824
9588,66.56346
999,1.819217843
2180,1.900671
8528,56.75264
766,6.587201276
4273,7.816831
6140,64.37976
1653,2.162477942
5803,66.99754
1089,6.681362911
3244,6.645392
5844,69.95421
1174,5.679317142
9219,54.8395
2272,6.403857
671,7.279044337
7401,63.60301
6702,58.89861
9301,64.54595
2025,4.773251
3678,2.976407
1900,16.3364928
6356,71.79316
544,7.073151031
3050,21.13934
2197,4.798977
5244,37.45999
4511,13.36689
8502,52.60487
1844,9.858971643
2451,5.886238
5016,55.11148
9006,58.23259
5137,43.29117
128,4.171044392
3268,3.062161
5729,52.65622
764,7.603357235
9160,39.72823
9217,59.01705
3172,9.254257
3987,9.820347
4299,9.517804
5135,64.1621
612,10.03212915
4125,8.032262
9193,68.77621
7207,48.56111
7486,66.89669
2237,2.493434
5915,66.16845
5908,56.81183
1125,3.475168025
6490,68.47895
3573,12.90094
9268,69.84899
8219,68.6654
7549,41.95888
7910,52.36016
6208,70.16722
8693,68.18047
2953,9.040057
8251,70.4936
4425,1.78963
6921,61.55321
6467,47.69242
9061,56.50636
7840,40.73055
2593,19.26465
3662,7.863565
2075,8.084289
8739,62.86571
8721,67.69816
3108,9.27204
1623,3.105986433
1756,7.712199324
9004,70.86194
1295,4.397705634
9527,64.68955
602,5.822867455
4487,1.1518
9992,56.47233
3454,8.977196
2555,1.442102
538,10.6312597
9937,57.20149
1357,9.841085026
2388,9.388962
4426,7.007574
6005,56.08957
2833,5.447689
5049,70.09214
1448,13.24581884
143,5.15825129
3019,5.867453
9631,50.74296
6098,69.87194
9502,68.9536
4182,2.586551
6138,58.41511
4435,1.709971
5935,54.77909
6123,67.73428
8970,43.52477
4731,10.10287
4767,2.006646
2181,6.074592
1543,1.992846597
7013,56.50306
3908,11.00328
1770,5.118556082
3071,4.454344
625,7.110141173
7369,67.87033
211,8.038308899
1442,19.73065009
3488,2.569515
697,1.338441957
2003,2.105603
8663,65.351
3072,11.20366
1461,3.724597242
868,8.791194482
6420,68.30662
426,11.69875604
4847,9.525184
1743,13.82541752
6178,60.36546
4245,17.13675
8864,70.19945
7608,68.14733
3036,6.150351
7930,46.39161
649,11.80191083
1675,8.397776839
5038,44.98551
9705,65.63324
3188,5.714934
2450,1.805094
7029,71.85743
6860,51.77963
5081,57.04429
7504,61.56209
9396,49.72909
7678,64.88531
4258,20.52789
9534,58.20259
1185,7.570075544
9319,51.426
6961,66.47977
1037,2.39088492
3500,19.56364
630,5.141923371
2240,4.905018
4927,3.179833
9858,57.4792
7819,65.40232
4732,10.15649
7669,57.89761
9115,57.2702
8590,45.51779
2229,10.39421
478,12.9401487
7031,51.38208
6723,62.20783
5839,62.18037
1055,8.713385365
420,17.22220989
9948,64.41859
5321,67.78257
2530,18.529
8362,45.22174
5315,57.78386
1038,2.606228436
1459,3.354127023
2634,2.599617
7839,54.12731
8489,59.60557
3196,3.052755
2007,1.26105
7178,57.62165
1146,17.35804942
5454,49.90782
1924,10.4843853
7330,47.2887
397,9.797427154
901,5.261212465
6025,63.47945
2805,7.874579
4055,12.51669
3514,9.068923
8754,56.15392
7634,48.28818
3531,14.70766
7418,64.86671
1045,13.37654004
2234,2.649474
370,18.37317391
2067,9.061231
5106,64.17623
824,5.691421867
4046,7.91447
197,5.874064017
9852,69.8568
8480,52.26662
1651,11.07083425
1997,6.22614246
6077,42.25776
7284,65.50792
9360,70.92476
3645,18.21715
5856,67.29466
7028,53.90195
8840,42.82102
3793,18.2864
8852,69.24664
9669,69.32718
1011,24.64624542
47,9.427146079
4886,6.739064
8444,61.2082
6566,38.34208
6812,64.88617
784,2.968358466
7929,48.36469
528,1.781895205
7619,51.68219
9367,38.07335
5391,67.94385
8309,64.46474
7722,66.67317
6050,63.88777
6452,63.4041
8301,71.92785
5494,62.90729
8708,70.50313
5348,48.97044
6334,69.69884
1229,12.74748675
6859,52.13448
4351,7.969762
6442,50.86377
8463,64.48112
4371,14.34892
4973,11.94546
4564,3.896108
4120,11.72569
3372,5.8078
5554,48.35393
1859,20.40555252
6253,51.98679
838,9.073819276
5467,48.20538
8799,64.48578
7680,69.97649
8597,63.82538
3948,5.733719
1975,12.57273206
2880,2.984004
3250,5.929212
7808,71.24628
4313,9.564915
6213,71.56158
5716,55.38418
9182,70.69994
524,1.502124145
2217,12.63822
6673,48.19847
4533,7.957264
7272,67.66242
6261,64.34541
5526,68.68481
8735,71.12849
4768,10.62816
1339,2.661961707
8453,66.23131
7262,70.6573
9450,65.01229
8791,71.44791
7610,57.37651
3705,9.19773
6716,51.59161
4160,2.735806
3442,2.526565
2503,19.14656
2770,10.51089
7704,61.0006
6814,64.42046
6443,66.30503
9950,71.52099
7807,67.61562
3057,15.6265
1173,9.378558244
8965,71.13774
4146,10.42248
8683,66.07094
6008,63.00351
4260,16.53241
5439,52.79234
6360,46.37208
6771,64.81364
521,2.915827364
1025,18.29391747
6344,57.57488
5539,59.6877
6485,48.25953
8733,60.50817
6426,68.60052
3456,3.424062
9884,47.25523
9424,59.20792
3224,15.14561
2038,6.204958
3191,9.343412
8038,60.15609
6520,42.83737
3809,2.942297
6783,49.27633
3978,2.473299
6642,61.96931
1621,11.30820237
7379,51.83423
7385,56.1113
6948,64.63983
6530,58.12363
2592,10.48608
3783,10.13181
3769,10.33785
4744,17.88722
8460,69.06894
5107,42.36505
7281,57.07901
4908,12.00948
4968,5.533306
9773,60.45224
1372,2.62860278
6667,55.61318
459,11.92300936
3433,15.56801
6931,62.94622
1725,6.267383901
969,8.979360083
2368,10.85537
2028,11.38469
795,6.284107728
5245,69.22588
6306,66.21435
1178,6.195470215
3749,8.980916
6939,57.13562
3842,7.852216
2768,18.55263
8948,71.35403
7590,66.58823
2869,5.129029
66,4.471254161
7626,68.04429
4894,6.994401
49,11.56938439
215,15.94935291
3757,5.095356
1824,3.999140345
9254,70.10448
2942,13.19046
3940,7.233075
4137,10.05766
7677,49.20927
105,3.823689744
7414,69.03225
5381,45.33017
3676,16.66607
5045,69.26833
6603,68.99972
2687,22.12945
4266,3.381603
9986,58.72868
1690,7.506056361
3825,10.52734
5688,37.5005
6703,64.67729
3281,5.207616
2271,2.977062
5322,44.64514
709,1.72479919
2372,14.59541
9090,62.45443
7592,56.29735
5289,62.10568
2252,15.13792
8688,66.27257
7003,58.33853
4941,18.08315
6635,70.36489
2126,8.275832
9767,50.71914
5977,63.26277
689,5.78988794
2581,16.38978
9892,66.82584
2130,29.35795
4594,3.794574
8550,52.69236
6646,62.34755
6761,58.51588
324,11.74635394
6620,66.58209
2727,7.650642
2013,3.081551
699,10.56061324
5599,59.60867
205,17.72593456
4754,17.30262
8274,57.92383
1998,6.093194674
4889,1.726822
4993,19.01406
6068,61.51052
8527,56.0677
8378,41.75833
8779,58.96403
9412,50.58579
9823,68.61974
7945,48.00544
5754,66.60766
7386,53.90815
5314,60.11333
3668,2.912281
9703,67.94252
7691,63.17917
7768,68.67008
7747,43.45813
1001,6.429025787
9683,64.92481
1806,8.884543585
1795,21.77701838
7757,68.12367
3412,7.556151
6160,60.78156
453,9.16272705
8670,47.428
3083,8.268061
631,19.17821675
2856,9.952476
7222,69.14226
4261,3.402225
4687,11.89464
8993,71.12545
6981,57.69823
7723,45.80397
1559,8.249941923
9239,69.82047
1603,2.731606393
4395,9.900853
9732,71.24523
9358,51.79712
7278,67.31311
6021,66.78366
5939,44.75355
6434,65.62921
4227,14.48515
5356,52.83276
4932,8.91671
2374,23.16242
1838,18.00704355
2465,3.761061
4476,5.892496
7798,54.41951
4668,14.07058
399,1.665591776
1462,8.831489129
6511,52.55441
1556,11.32593703
6629,71.27703
7212,65.80077
9031,64.60077
3015,7.179432
2615,1.275948
768,6.541066702
4331,1.946824
6502,68.55374
9375,71.56684
3333,7.602068
7983,52.95931
3562,1.773271
1298,12.01513041
6548,47.23415
6139,71.01166
3106,2.290777
9033,68.05839
6343,62.87291
9447,71.17766
1977,14.51274009
9416,57.49343
1274,17.92733138
1699,15.02077659
1820,12.92578188
4377,10.28653
8404,43.69919
809,5.823321565
2696,21.09953
1488,7.413563684
1424,16.96762986
2058,21.03542
8492,71.99418
5762,70.97645
4039,15.85633
8115,57.16367
6623,52.9098
9335,68.95831
2795,1.059865
7851,64.62103
2801,8.316193
9113,71.86794
7060,68.21625
6733,63.17834
5953,56.53361
6244,48.82198
5642,64.91322
2518,17.91527
3430,7.158287
510,10.15330548
7078,70.95891
1607,5.638280421
6446,56.79978
723,14.71592037
6325,53.02286
1338,2.978504665
4605,1.877939
2411,6.452058
6298,61.64252
9700,49.16112
3688,8.116071
3776,12.50785
7953,55.78075
1294,8.343625652
2940,15.23335
4379,6.574699
4634,12.65954
4297,8.172776
7265,59.3991
4996,7.989206
8124,41.6814
8376,39.22782
2454,2.930277
2281,7.755991
3834,8.514329
656,1.876407503
5868,64.11549
4553,3.071976
4891,5.778279
3897,14.6317
752,14.08292576
4421,15.1242
2514,8.973181
2017,16.81532
2714,17.98715
4240,5.058557
4113,6.623366
5371,47.99369
5911,66.31056
5837,57.44027
4578,4.439464
7052,69.87869
848,7.161869147
6326,71.36043
391,15.35762157
6143,71.73306
1823,12.54841227
857,4.475652318
5958,39.54414
760,3.293435643
3892,9.882614
2376,5.59356
1466,4.002381804
1181,13.34966275
2656,6.652608
9095,53.24081
2651,6.307859
1507,6.7464384
9422,49.37752
9634,71.4569
9938,58.10724
4477,2.577535
3693,1.866832
5258,69.03829
9437,66.49811
8044,65.9999
7478,58.12362
855,4.667703398
6524,59.12578
2936,32.97693
7131,70.69395
218,21.29342532
577,3.998433243
3554,6.933201
9580,66.59987
6643,65.09908
3915,17.22292
8058,66.1916
8645,62.80581
5651,61.91778
1498,4.955415304
9748,70.35289
2022,7.387825
926,4.035770971
2671,3.700985
1617,5.136076177
7663,65.98685
6990,70.44382
3185,16.27138
9774,46.04312
7802,55.505
4415,3.985217
2757,10.49269
7828,45.25561
9258,64.57131
8866,42.02106
4153,12.63051
3384,1.320603
6740,56.5926
3341,4.672744
6916,60.06802
3925,10.86326
8011,65.97991
1650,7.182441329
8882,55.42799
1157,8.098851806
7944,55.27064
9183,71.07066
8627,62.68234
2531,14.39213
2316,1.270546
9650,66.37555
513,13.65776694
6776,60.17878
3868,6.101406
765,2.084118551
9653,64.25108
8648,70.89862
9772,44.15083
8231,51.87037
6415,59.95075
2492,2.758575
1647,9.958831629
2253,3.374565
8929,42.47353
7525,42.01051
2707,10.39542
4832,9.389007
3040,2.10678
112,3.174571918
9720,46.84079
9751,60.08453
915,15.42700763
4997,8.330395
2204,19.68549
7298,54.01325
1862,8.006997906
2897,14.72164
5706,63.06098
3603,9.570397
4461,2.477662
4006,6.408823
8798,65.77898
4536,21.55836
3511,6.896176
6171,71.65389
9460,57.25068
3066,10.02202
7197,47.77726
129,4.568682641
1957,14.21751959
1600,14.87053577
6172,44.55455
8531,68.70194
7579,60.53095
7767,54.55234
9615,61.57299
7107,59.97805
5482,67.31834
7435,43.63637
3017,14.26274
14,10.06019902
7547,54.94221
2116,19.72758
2095,30.1778
1520,7.175063445
6737,60.85062
6083,40.77723
9731,65.39241
7111,47.87116
9279,58.69465
116,6.311709178
3048,2.431373
8736,67.78399
2353,1.482474
5220,64.91343
7741,57.69575
75,5.43464555
5473,51.55857
4029,1.616979
5402,67.89759
8357,48.49789
3200,7.542197
1587,5.105265612
9060,63.13788
4441,1.081032
3585,6.394005
5690,57.36372
8271,69.7211
5122,54.55822
4037,1.479514
3461,7.621099
727,8.508626757
4225,5.129202
3210,6.976028
4910,9.696166
5647,48.98002
553,10.40161068
4953,19.39483
6806,45.12287
6470,68.03515
9269,50.89975
1803,10.25226518
8441,66.74044
3932,8.920338
3674,11.30129
3630,7.567398
7475,67.69622
6375,48.98746
5225,60.89236
8940,60.42253
1964,13.59949293
6636,36.24048
572,6.956508263
5829,62.04916
936,10.50397242
9778,50.09011
7020,70.60728
2786,4.761845
3624,13.57249
2016,3.151239
929,2.729451922
2499,2.301772
9220,43.86959
8246,70.14712
1776,21.61213506
4867,2.825046
7113,65.01825
1090,5.824620949
6911,42.38378
2939,7.129721
844,6.588311936
7810,58.13967
9603,51.23358
448,4.85576672
9707,53.9011
7338,44.39952
2215,7.458443
6972,66.60157
4054,11.44954
3024,7.342789
5440,62.59338
8823,61.48122
9325,49.07593
3135,8.718999
9452,52.92007
8680,67.73415
8857,55.48531
7650,48.09099
9780,64.67959
2934,4.278907
8517,69.93109
1908,3.390052702
2358,2.477945
7538,65.39301
8538,68.6504
870,2.086431077
9498,59.54373
717,13.85187885
1248,2.694014031
6296,66.66711
4478,2.820837
1765,1.042724425
7946,70.84337
1141,1.583634587
646,6.357562637
4924,7.704074
6421,67.86743
5795,50.09295
539,3.564836875
234,7.873371451
5259,56.90852
7822,71.91339
3879,9.213435
5099,66.89101
9175,62.77605
5957,70.28188
8461,68.45528
3661,14.70737
7422,60.7303
3909,5.21614
3509,19.42268
4278,24.09793
9609,54.12547
412,4.156887945
7173,62.06064
9684,48.83733
1331,3.955928538
2323,14.98386
1196,6.695029374
5557,63.05008
4826,1.530293
7728,71.4869
3631,19.49059
5794,67.65646
5562,38.71974
543,14.71424943
4040,3.903228
4788,7.334657
1535,4.071312509
332,2.423722078
4285,6.418936
2227,10.269
5685,61.94735
4079,3.80496
4776,25.68013
4581,7.812114
4349,8.152935
2709,1.500082
8963,53.13455
6730,45.34514
6932,62.83882
3795,17.05378
8028,67.86253
8796,68.59726
1223,5.396647294
4335,13.19063
9136,58.4219
9908,64.34378
5632,56.9978
2868,9.841833
2984,15.39419
4405,2.681114
5827,44.39429
9052,45.82729
8430,63.37764
8473,53.39442
9448,66.57294
6122,40.35081
556,12.85397739
8006,61.35472
5618,63.30929
4976,8.930383
3979,9.8256
2800,5.954975
256,11.86252419
69,2.203859443
8774,56.37573
1429,16.78883402
184,5.104082209
6963,69.97948
8681,57.35881
6656,55.90619
9710,51.9774
9786,71.23142
4445,1.210715
2224,10.37052
710,5.567028377
8744,64.5472
9075,67.88936
6886,66.52106
7114,70.41132
8569,65.36252
5413,54.50776
6977,67.13199
2749,11.38275
6569,67.76235
5898,61.2541
7498,56.56448
7449,46.87676
7266,57.41425
8349,65.47514
714,3.613513424
4249,8.870031
3722,4.473582
7977,67.71293
6307,62.32241
507,13.04542381
2288,3.908371
7453,65.46719
8699,37.10779
9581,64.69309
9790,71.40639
4537,14.0669
9354,66.78251
9776,57.49156
8267,54.68337
8770,64.14083
9583,62.35684
1890,9.727742106
91,13.85488928
7411,69.37716
1775,15.18036042
5011,66.44552
9546,56.31703
6762,58.3075
1856,13.40891729
758,3.248169927
5477,68.1383
1250,9.566169913
3526,11.16386
4302,12.69881
6946,45.59554
4289,4.164919
1817,9.984220981
942,13.7944302
1022,19.03625416
1051,8.700517617
9598,61.52544
3022,13.90887
3227,15.53401
1755,6.805071944
4271,2.337769
4156,5.877819
2910,5.585075
8420,54.06613
8316,54.59144
4992,8.268405
3887,1.005104
372,22.33583015
2045,25.17478
4506,15.12559
6007,64.60955
1300,11.19078648
275,9.517703088
3478,6.038648
1988,1.277136149
5892,56.03048
102,2.542296644
1379,14.23594392
9652,63.42586
1585,7.208423897
2788,6.487048
692,18.92157073
8303,65.22821
2760,10.68972
7516,38.34946
7049,66.27571
3110,2.320115
5707,56.31481
8117,64.62702
7409,58.19013
8967,69.58993
6754,68.60299
5744,64.44445
4738,4.731685
5702,61.78729
6069,68.2985
4025,14.91488
374,12.78453216
7517,46.77756
2632,12.23147
56,9.563362997
2099,10.48149
8146,69.66502
1239,8.574105728
1922,12.52485764
882,2.463011656
5641,61.0911
2314,21.08084
3651,7.934658
1503,6.22226629
1184,5.958420709
691,2.72317525
7892,63.98562
6986,50.64337
1299,4.845060681
3672,5.096104
4857,5.111844
5292,64.56659
1618,11.80801038
5989,64.19903
62,7.960490246
1953,21.4708673
3239,3.1741
2485,7.194779
9671,54.64758
2839,21.0878
7702,61.00511
4483,7.326372
4556,13.23966
8690,66.54637
1382,4.891651665
2638,1.73409
5340,67.05213
3701,4.434036
7333,56.56535
5200,42.22682
1190,10.7468963
2737,14.60084
7510,45.03753
5179,62.03303
730,7.004427474
4703,7.819376
9025,70.40902
1397,12.33304231
7231,71.23368
1505,17.64373477
808,9.162445307
5065,61.32409
5104,55.2092
8803,55.40847
5699,67.40482
9504,65.19899
7352,66.86351
9666,63.56455
1126,9.510993751
5048,65.4294
9821,56.4945
3861,2.017622
2191,7.109947
4956,6.383328
8631,62.78671
7562,41.90646
3802,14.09379
12,13.01149229
6057,50.48601
6479,55.49975
1966,10.98734966
6405,64.78357
629,3.838043219
6617,63.12959
5677,70.41492
4175,13.70911
1282,10.44973947
8049,45.69588
8979,65.44503
3235,4.14274
4786,21.39532
888,13.04114417
4751,5.792269
8886,63.39683
6968,45.63215
4534,15.4522
6283,68.22903
9163,39.62761
6258,67.37641
8429,68.03642
331,12.21754865
7489,59.43728
7314,59.66552
1754,7.860641328
7602,59.05181
3903,1.940789
3128,6.21102
6055,70.04054
8762,62.53352
9839,65.07998
2482,20.87424
6177,65.9038
3951,8.770703
4762,5.506063
7005,66.52549
3120,6.693474
2741,7.193929
1791,2.542844079
9153,65.52
6043,66.69757
1068,9.690818661
5240,69.55373
4560,12.09048
9357,58.54629
4542,3.11391
690,23.02862012
2157,2.748652
1557,10.12123118
8587,71.59338
9293,65.12042
4362,7.028485
4419,3.318059
3781,5.306649
6910,46.26476
9961,54.75767
3377,5.624237
4368,7.649477
1883,2.745220008
6927,68.06711
2814,13.03957
2712,7.359812
1837,5.252073829
6413,56.57319
5922,65.51642
6243,71.61196
5529,70.634
6517,64.02167
3560,11.32383
1311,2.659423565
2046,19.50558
2394,5.533288
3307,2.443144
2916,11.9781
3133,6.631092
4625,17.74303
8343,65.93469
2087,9.832835
393,5.988505209
7716,66.20027
7312,68.57417
2767,9.30555
5948,69.96694
3451,5.360574
6019,67.99211
3187,3.949032
4814,7.888574
3652,23.75492
2231,13.85765
2874,16.56847
8291,48.59906
6684,59.27056
407,13.46565415
7841,64.98884
3144,3.876369
5750,64.44732
1805,8.210220142
9994,49.92156
4280,8.06514
4060,11.69113
3467,18.80644
6838,65.52033
7528,45.12504
9398,62.2002
2993,13.44855
193,10.25635754
9232,61.52908
6406,51.41313
8239,57.06365
4181,4.892174
203,14.17192333
4583,8.850759
5237,50.09799
3575,4.10653
9179,56.92191
9762,71.34763
7019,56.02685
6248,61.93975
7740,66.81169
6,13.23677381
2536,16.82081
8673,39.35678
1106,6.867358844
8236,69.54041
1435,14.02688588
9993,59.86596
4760,9.630403
7161,40.62433
7355,66.43229
3260,10.58401
4323,21.72968
7138,57.96945
2544,22.73656
7849,47.65766
3254,3.352593
1904,9.626754665
3402,3.545553
6204,47.67411
8848,64.56029
7291,61.9635
4344,12.18592
433,2.522962069
5241,48.92152
2155,1.319201
7655,58.40109
4982,2.63695
4178,26.10713
6992,70.79817
8793,61.82003
3942,2.086344
3055,6.967998
1946,3.892424053
1378,5.791194183
3520,13.21355
7249,70.09511
5109,42.73326
3469,27.12312
2170,5.582839
63,12.25062113
6614,65.57158
9605,60.4105
3782,15.58596
2128,5.943865
7991,63.20163
5368,43.80971
9699,46.86027
562,1.894776657
4459,16.77025
7217,49.6365
6260,69.15975
6329,68.03514
411,10.27819073
6853,61.86502
8335,47.86746
4708,9.875391
7641,61.77813
7306,48.39095
6107,64.54916
9044,46.07603
5858,69.29855
3985,6.833364
8613,52.25168
9326,64.05063
